time,temperature_2m,relativehumidity_2m,rain,soil_temperature_0_to_7cm,soil_moisture
2024-01-11 08:00:00,23.72,59.4,2.62,22.27,54.64
2024-01-11 09:00:00,21.38,57.48,2.82,23.87,54.28
2024-01-11 10:00:00,23.41,39.99,2.32,24.51,54.97
2024-01-11 11:00:00,20.05,66.69,2.37,24.74,54.83
2024-01-11 12:00:00,23.08,60.04,2.71,24.13,54.04
2024-01-11 13:00:00,24.63,39.81,2.44,24.04,53.17
2024-01-11 14:00:00,23.8,54.67,2.8,22.41,53.28
2024-01-11 15:00:00,20.8,33.44,2.27,22.99,53.32
2024-01-11 16:00:00,22.79,59.39,2.04,22.0,54.22
2024-01-11 17:00:00,24.42,38.42,2.45,23.81,53.45
2024-01-11 18:00:00,20.48,52.21,2.61,24.52,53.6
2024-01-11 19:00:00,23.71,60.25,2.95,23.91,54.88
2024-01-11 20:00:00,23.3,50.06,2.17,24.09,53.09
2024-01-11 21:00:00,23.43,62.7,2.39,24.45,53.66
2024-01-11 22:00:00,24.94,54.26,2.99,22.11,54.14
2024-01-11 23:00:00,20.9,33.91,2.34,24.04,53.23
2024-01-12 00:00:00,22.3,30.57,2.87,24.53,54.2
2024-01-12 01:00:00,20.68,41.52,2.81,23.75,53.37
2024-01-12 02:00:00,24.03,39.75,2.51,24.0,53.45
2024-01-12 03:00:00,24.67,65.29,2.91,22.98,53.37
2024-01-12 04:00:00,23.55,34.94,2.57,22.54,54.32
2024-01-12 05:00:00,22.43,67.27,2.2,22.45,53.46
2024-01-12 06:00:00,24.72,62.38,2.94,23.93,54.01
2024-01-12 07:00:00,21.35,32.31,2.23,23.05,53.38
2024-01-12 08:00:00,20.6,56.12,2.65,23.02,54.47
2024-01-12 09:00:00,22.74,40.24,2.81,24.19,53.7
2024-01-12 10:00:00,21.78,66.61,2.24,23.33,53.93
2024-01-12 11:00:00,20.07,52.84,2.96,24.29,53.53
2024-01-12 12:00:00,22.72,54.32,2.59,24.43,54.99
2024-01-12 13:00:00,20.62,47.71,2.07,24.08,54.62
2024-01-12 14:00:00,22.42,39.06,2.16,24.04,54.17
2024-01-12 15:00:00,24.86,54.61,2.38,23.59,54.98
2024-01-12 16:00:00,20.1,62.99,2.76,22.44,54.83
2024-01-12 17:00:00,23.74,38.45,2.17,23.58,53.96
2024-01-12 18:00:00,23.9,43.54,2.52,24.32,53.91
2024-01-12 19:00:00,22.18,41.04,2.5,24.48,54.68
2024-01-12 20:00:00,24.16,48.87,2.14,24.41,53.94
2024-01-12 21:00:00,22.19,56.7,2.58,23.51,53.89
2024-01-12 22:00:00,22.31,68.75,2.99,22.57,53.18
2024-01-12 23:00:00,23.79,36.17,2.22,24.19,54.52
2024-01-13 00:00:00,20.21,33.71,2.18,22.44,54.83
2024-01-13 01:00:00,22.0,48.83,2.89,24.74,53.13
2024-01-13 02:00:00,22.4,42.54,2.65,22.15,53.06
2024-01-13 03:00:00,23.95,58.46,2.06,22.57,53.79
2024-01-13 04:00:00,24.56,69.92,2.38,24.12,53.37
2024-01-13 05:00:00,21.61,51.4,2.34,24.77,54.93
2024-01-13 06:00:00,23.7,38.11,2.43,24.54,54.95
2024-01-13 07:00:00,20.69,44.01,2.12,23.92,53.84
2024-01-13 08:00:00,21.97,69.82,2.77,22.89,54.89
2024-01-13 09:00:00,22.96,44.01,2.99,22.29,54.87
2024-01-13 10:00:00,22.52,47.98,2.12,22.78,54.58
2024-01-13 11:00:00,24.07,65.22,2.14,23.65,54.83
2024-01-13 12:00:00,22.05,51.6,2.38,22.03,54.3
2024-01-13 13:00:00,20.51,52.18,2.12,22.12,53.65
2024-01-13 14:00:00,23.74,34.68,2.85,24.7,54.51
2024-01-13 15:00:00,20.89,43.23,2.74,24.24,53.61
2024-01-13 16:00:00,21.56,39.29,2.68,24.24,53.69
2024-01-13 17:00:00,22.76,59.2,2.44,24.12,53.26
2024-01-13 18:00:00,23.31,62.65,2.51,24.56,54.91
2024-01-13 19:00:00,20.49,58.36,2.02,22.03,53.77
2024-01-13 20:00:00,20.36,45.69,2.45,23.28,53.98
2024-01-13 21:00:00,24.6,51.35,2.13,23.4,53.43
2024-01-13 22:00:00,23.4,35.91,2.36,23.72,53.2
2024-01-13 23:00:00,22.35,41.57,2.1,22.13,54.24
2024-01-14 00:00:00,20.61,57.67,2.94,24.77,54.8
2024-01-14 01:00:00,23.26,48.75,2.68,23.09,54.88
2024-01-14 02:00:00,24.11,63.55,2.59,23.8,53.46
2024-01-14 03:00:00,20.14,53.92,2.71,22.52,54.06
2024-01-14 04:00:00,21.48,68.84,2.82,22.65,53.86
2024-01-14 05:00:00,21.85,61.69,2.94,24.76,54.04
2024-01-14 06:00:00,22.26,31.99,2.54,24.05,54.36
2024-01-14 07:00:00,21.51,32.17,2.68,24.5,54.18
2024-01-14 08:00:00,21.3,30.29,2.98,23.05,53.09
2024-01-14 09:00:00,24.64,52.39,2.81,22.06,54.67
2024-01-14 10:00:00,22.87,58.09,2.58,24.71,53.4
2024-01-14 11:00:00,23.96,49.27,2.53,22.07,54.86
2024-01-14 12:00:00,22.61,62.22,2.08,23.92,54.54
2024-01-14 13:00:00,20.47,34.18,2.58,22.23,54.35
2024-01-14 14:00:00,23.05,48.08,2.31,22.49,53.29
2024-01-14 15:00:00,23.03,62.46,2.38,23.18,54.21
2024-01-14 16:00:00,21.05,51.08,2.99,23.39,53.88
2024-01-14 17:00:00,20.47,64.41,2.49,22.3,53.92
2024-01-14 18:00:00,21.03,48.86,2.83,22.26,53.54
2024-01-14 19:00:00,22.61,64.07,2.58,23.18,54.24
2024-01-14 20:00:00,24.11,59.56,2.1,22.72,53.3
2024-01-14 21:00:00,24.24,69.97,2.01,23.72,54.94
2024-01-14 22:00:00,20.53,69.88,2.97,22.9,54.51
2024-01-14 23:00:00,20.95,65.12,2.97,22.79,53.85
2024-01-15 00:00:00,20.57,42.45,2.87,23.21,54.74
2024-01-15 01:00:00,21.42,58.44,2.31,23.34,53.96
2024-01-15 02:00:00,21.01,68.39,2.9,23.74,53.56
2024-01-15 03:00:00,24.58,49.86,2.54,22.12,53.08
2024-01-15 04:00:00,21.08,32.32,2.05,22.04,53.41
2024-01-15 05:00:00,22.67,35.09,2.57,24.56,54.48
2024-01-15 06:00:00,22.76,41.25,2.99,24.79,54.71
2024-01-15 07:00:00,24.96,34.96,2.85,23.99,54.97
2024-01-15 08:00:00,23.64,55.94,2.09,23.56,54.74
2024-01-15 09:00:00,22.59,47.76,2.55,22.69,53.11
2024-01-15 10:00:00,20.21,51.58,2.59,22.37,53.66
2024-01-15 11:00:00,21.56,43.65,2.6,24.81,53.73
2024-01-15 12:00:00,22.57,37.24,2.86,23.82,54.26
2024-01-15 13:00:00,23.19,30.85,2.13,24.96,54.06
2024-01-15 14:00:00,24.07,69.78,2.28,22.44,53.25
2024-01-15 15:00:00,23.26,48.59,2.1,22.25,54.24
2024-01-15 16:00:00,20.66,30.01,2.1,22.31,54.99
2024-01-15 17:00:00,24.55,36.91,2.22,24.61,54.44
2024-01-15 18:00:00,23.63,43.65,2.29,23.87,54.74
2024-01-15 19:00:00,22.19,57.74,2.0,24.78,53.1
2024-01-15 20:00:00,24.62,44.85,2.94,24.47,53.69
2024-01-15 21:00:00,23.24,48.41,2.88,23.17,53.82
2024-01-15 22:00:00,23.1,44.65,2.21,22.06,54.37
2024-01-15 23:00:00,24.63,34.62,2.42,23.22,54.35
2024-01-16 00:00:00,23.57,33.75,2.16,22.73,54.17
2024-01-16 01:00:00,21.14,42.59,2.57,23.91,54.93
2024-01-16 02:00:00,23.2,55.16,2.9,23.19,54.53
2024-01-16 03:00:00,20.51,44.73,2.47,23.47,54.39
2024-01-16 04:00:00,22.67,45.95,2.71,24.27,53.71
2024-01-16 05:00:00,24.07,32.44,2.72,23.97,54.01
2024-01-16 06:00:00,20.77,51.8,2.22,24.89,53.65
2024-01-16 07:00:00,20.96,52.9,2.72,22.36,54.99
2024-01-16 08:00:00,22.99,64.33,2.45,22.43,54.8
2024-01-16 09:00:00,22.09,60.66,2.76,23.16,53.51
2024-01-16 10:00:00,24.83,42.47,2.32,22.08,54.22
2024-01-16 11:00:00,22.8,44.04,2.97,22.31,54.85
2024-01-16 12:00:00,22.03,43.19,2.26,24.0,53.07
2024-01-16 13:00:00,20.05,44.45,2.21,23.02,54.33
2024-01-16 14:00:00,21.33,56.07,2.76,22.99,54.59
2024-01-16 15:00:00,20.05,44.41,2.44,23.64,53.98
2024-01-16 16:00:00,23.64,45.38,2.88,22.5,54.84
2024-01-16 17:00:00,23.77,53.83,2.58,22.39,53.78
2024-01-16 18:00:00,22.85,56.12,2.89,22.82,53.66
2024-01-16 19:00:00,23.21,40.3,2.64,22.08,54.95
2024-01-16 20:00:00,22.75,35.17,2.05,23.28,54.58
2024-01-16 21:00:00,23.44,44.42,2.28,24.23,53.34
2024-01-16 22:00:00,21.1,33.72,2.34,24.95,54.97
2024-01-16 23:00:00,21.87,43.79,2.75,22.15,54.53
2024-01-17 00:00:00,20.22,46.54,2.21,24.25,53.54
2024-01-17 01:00:00,20.5,48.86,2.08,23.7,54.68
2024-01-17 02:00:00,24.95,52.08,2.38,23.76,54.03
2024-01-17 03:00:00,20.95,61.63,2.28,23.73,53.88
2024-01-17 04:00:00,22.71,48.24,2.58,24.74,53.27
2024-01-17 05:00:00,23.73,65.73,2.73,24.38,54.3
2024-01-17 06:00:00,20.12,55.54,2.08,22.91,54.99
2024-01-17 07:00:00,22.18,33.05,2.34,23.18,53.91
2024-01-17 08:00:00,20.59,34.31,2.73,24.96,54.44
2024-01-17 09:00:00,23.44,45.04,2.2,22.1,54.07
2024-01-17 10:00:00,24.16,53.87,2.69,22.9,54.28
2024-01-17 11:00:00,23.17,64.45,2.88,22.86,53.57
2024-01-17 12:00:00,24.38,67.53,2.54,24.92,53.98
2024-01-17 13:00:00,20.08,54.12,2.77,23.71,54.45
2024-01-17 14:00:00,24.48,68.73,2.54,23.02,53.27
2024-01-17 15:00:00,23.45,54.37,2.71,22.57,53.9
2024-01-17 16:00:00,21.14,55.52,2.72,24.95,53.66
2024-01-17 17:00:00,22.14,51.04,2.33,23.77,53.29
2024-01-17 18:00:00,20.25,36.58,2.19,24.83,53.84
2024-01-17 19:00:00,20.24,63.84,2.86,23.5,54.64
2024-01-17 20:00:00,23.59,54.66,2.51,23.52,53.3
2024-01-17 21:00:00,24.67,30.62,2.05,23.34,54.32
2024-01-17 22:00:00,21.93,53.85,2.53,22.34,53.74
2024-01-17 23:00:00,24.61,54.41,2.15,24.02,54.94
2024-01-18 00:00:00,24.42,46.6,2.29,24.6,54.05
2024-01-18 01:00:00,22.6,56.26,2.07,23.05,53.89
2024-01-18 02:00:00,22.51,61.06,2.8,24.12,54.01
2024-01-18 03:00:00,21.86,66.22,2.85,22.28,54.15
2024-01-18 04:00:00,23.01,48.87,2.5,23.65,53.3
2024-01-18 05:00:00,24.67,50.09,2.59,24.04,53.88
2024-01-18 06:00:00,24.41,48.11,2.29,22.5,54.67
2024-01-18 07:00:00,24.09,50.8,2.5,23.47,54.74
2024-01-18 08:00:00,22.75,39.72,2.7,22.04,53.22
2024-01-18 09:00:00,21.48,38.54,2.72,24.85,53.07
2024-01-18 10:00:00,24.98,40.49,2.3,24.78,54.82
2024-01-18 11:00:00,23.62,55.97,2.97,23.03,53.96
2024-01-18 12:00:00,21.18,59.31,2.4,23.32,53.84
2024-01-18 13:00:00,23.17,63.89,2.43,24.58,53.66
2024-01-18 14:00:00,23.01,44.95,2.6,23.67,53.37
2024-01-18 15:00:00,21.25,40.14,2.06,23.86,53.15
2024-01-18 16:00:00,22.64,36.21,2.18,23.86,54.37
2024-01-18 17:00:00,23.1,52.99,2.8,23.73,54.62
2024-01-18 18:00:00,22.45,55.87,2.23,22.41,53.24
2024-01-18 19:00:00,20.81,63.99,2.11,22.09,53.34
2024-01-18 20:00:00,20.68,40.14,2.93,24.48,53.94
2024-01-18 21:00:00,20.56,52.31,2.33,24.68,54.77
2024-01-18 22:00:00,21.26,51.52,2.78,24.15,53.67
2024-01-18 23:00:00,21.17,41.5,2.07,24.52,54.75
2024-01-19 00:00:00,23.17,64.51,2.79,24.55,54.66
2024-01-19 01:00:00,24.82,47.53,2.59,24.34,54.77
2024-01-19 02:00:00,21.86,58.38,2.53,23.11,54.6
2024-01-19 03:00:00,21.53,37.42,2.93,22.31,54.2
2024-01-19 04:00:00,23.71,35.15,2.17,24.67,54.23
2024-01-19 05:00:00,20.61,53.09,2.83,23.53,53.4
2024-01-19 06:00:00,21.87,58.38,2.37,22.76,53.79
2024-01-19 07:00:00,24.86,55.25,2.45,23.84,54.18
2024-01-19 08:00:00,20.63,34.26,2.04,22.96,53.12
2024-01-19 09:00:00,20.3,50.73,2.67,24.17,54.17
2024-01-19 10:00:00,24.67,50.1,2.09,23.61,53.76
2024-01-19 11:00:00,20.67,40.79,2.9,24.41,54.93
2024-01-19 12:00:00,23.09,33.51,2.14,23.84,53.97
2024-01-19 13:00:00,22.38,37.64,2.32,23.0,53.31
2024-01-19 14:00:00,22.36,48.45,2.61,24.92,55.0
2024-01-19 15:00:00,24.99,48.21,2.52,23.32,53.73
2024-01-19 16:00:00,23.78,37.99,2.58,22.31,53.82
2024-01-19 17:00:00,23.48,54.5,2.33,24.73,54.95
2024-01-19 18:00:00,24.9,54.9,2.71,23.95,53.54
2024-01-19 19:00:00,22.64,42.96,2.12,22.36,53.91
2024-01-19 20:00:00,23.62,38.16,2.78,22.18,54.17
2024-01-19 21:00:00,24.55,65.03,2.92,24.26,54.32
2024-01-19 22:00:00,20.69,31.84,2.95,24.44,54.38
2024-01-19 23:00:00,24.89,40.71,2.98,23.37,54.55
2024-01-20 00:00:00,21.15,53.06,2.56,22.39,53.32
2024-01-20 01:00:00,22.57,54.17,2.89,22.91,53.14
2024-01-20 02:00:00,22.48,59.24,2.06,23.15,54.23
2024-01-20 03:00:00,23.1,39.01,2.36,24.82,54.99
2024-01-20 04:00:00,22.78,37.22,2.8,24.28,54.7
2024-01-20 05:00:00,21.03,49.59,2.09,24.62,53.22
2024-01-20 06:00:00,24.51,60.43,2.57,22.69,55.0
2024-01-20 07:00:00,24.94,36.32,2.16,24.7,53.1
2024-01-20 08:00:00,21.31,62.24,2.9,23.97,54.01
2024-01-20 09:00:00,21.24,32.37,2.09,22.98,54.73
2024-01-20 10:00:00,22.47,66.52,2.42,22.59,54.07
2024-01-20 11:00:00,21.11,67.48,2.86,24.94,54.79
2024-01-20 12:00:00,20.14,66.0,2.71,24.27,54.68
2024-01-20 13:00:00,22.16,63.24,2.56,24.76,53.88
2024-01-20 14:00:00,20.28,64.22,2.74,24.23,53.31
2024-01-20 15:00:00,20.69,66.7,2.75,22.74,54.14
2024-01-20 16:00:00,20.32,49.45,2.08,24.2,53.82
2024-01-20 17:00:00,20.05,49.79,2.92,22.26,54.78
2024-01-20 18:00:00,20.74,59.37,2.49,23.36,53.8
2024-01-20 19:00:00,22.96,36.02,2.18,24.3,53.01
2024-01-20 20:00:00,23.37,65.62,2.33,23.06,54.76
2024-01-20 21:00:00,22.17,55.4,2.88,24.82,54.79
2024-01-20 22:00:00,23.55,45.73,2.68,22.5,54.74
2024-01-20 23:00:00,20.65,65.24,2.23,24.53,53.41
2024-01-21 00:00:00,23.62,40.47,2.17,22.99,53.33
2024-01-21 01:00:00,20.36,45.56,2.72,23.47,53.73
2024-01-21 02:00:00,23.7,59.54,2.19,24.71,54.3
2024-01-21 03:00:00,23.78,43.82,2.27,23.19,53.2
2024-01-21 04:00:00,24.95,51.68,2.11,24.79,53.89
2024-01-21 05:00:00,20.53,37.81,2.27,22.2,54.6
2024-01-21 06:00:00,21.33,30.82,2.42,22.27,54.52
2024-01-21 07:00:00,24.47,30.18,2.98,23.3,54.35
2024-01-21 08:00:00,22.53,37.79,2.91,23.42,54.32
2024-01-21 09:00:00,24.72,47.9,2.8,24.91,53.25
2024-01-21 10:00:00,23.15,55.31,2.95,22.91,53.31
2024-01-21 11:00:00,24.1,51.75,2.06,22.92,54.21
2024-01-21 12:00:00,21.87,68.35,2.05,24.19,55.0
2024-01-21 13:00:00,22.41,37.32,2.18,22.33,54.75
2024-01-21 14:00:00,24.63,32.37,2.93,23.72,53.86
2024-01-21 15:00:00,20.12,65.27,2.39,22.89,54.03
2024-01-21 16:00:00,23.59,36.47,2.56,23.13,53.21
2024-01-21 17:00:00,20.54,65.95,2.86,22.09,53.66
2024-01-21 18:00:00,24.69,30.63,2.9,22.39,54.13
2024-01-21 19:00:00,24.55,48.6,2.11,24.48,54.88
2024-01-21 20:00:00,22.04,61.37,2.08,24.76,54.13
2024-01-21 21:00:00,20.92,67.06,2.37,23.12,54.77
2024-01-21 22:00:00,21.49,66.29,2.93,23.62,53.3
2024-01-21 23:00:00,24.98,33.38,2.56,24.24,53.19
2024-01-22 00:00:00,24.14,50.77,2.72,23.54,53.79
2024-01-22 01:00:00,23.71,53.67,2.04,24.03,54.53
2024-01-22 02:00:00,23.93,46.37,2.56,22.21,53.07
2024-01-22 03:00:00,20.55,41.47,2.09,22.29,54.08
2024-01-22 04:00:00,24.67,39.53,2.35,22.3,54.27
2024-01-22 05:00:00,20.21,33.85,2.91,22.65,54.71
2024-01-22 06:00:00,24.89,69.59,2.12,24.23,53.12
2024-01-22 07:00:00,21.42,61.95,2.38,22.52,53.12
2024-01-22 08:00:00,24.68,67.96,2.51,22.01,53.94
2024-01-22 09:00:00,23.7,65.79,2.76,23.59,54.39
2024-01-22 10:00:00,22.01,35.47,2.59,24.33,53.64
2024-01-22 11:00:00,24.74,55.84,2.96,22.1,54.88
2024-01-22 12:00:00,21.59,52.24,2.74,22.98,54.0
2024-01-22 13:00:00,22.82,58.83,2.0,24.51,54.68
2024-01-22 14:00:00,23.93,45.43,2.33,23.7,53.73
2024-01-22 15:00:00,24.0,66.86,2.04,23.19,53.94
2024-01-22 16:00:00,22.21,55.18,2.32,24.23,53.68
2024-01-22 17:00:00,22.99,39.67,2.71,23.85,53.76
2024-01-22 18:00:00,21.69,37.75,2.59,24.53,54.06
2024-01-22 19:00:00,24.78,38.14,2.76,22.29,53.53
2024-01-22 20:00:00,23.88,43.39,2.12,24.71,53.27
2024-01-22 21:00:00,24.1,67.85,2.93,22.89,53.61
2024-01-22 22:00:00,21.42,37.62,2.55,22.5,53.87
2024-01-22 23:00:00,22.66,40.13,2.73,22.79,54.0
2024-01-23 00:00:00,24.71,33.91,2.05,22.78,54.19
2024-01-23 01:00:00,24.54,35.74,2.58,24.99,54.28
2024-01-23 02:00:00,23.21,67.78,2.67,23.09,54.82
2024-01-23 03:00:00,23.06,54.46,2.12,23.91,53.36
2024-01-23 04:00:00,23.87,36.73,2.75,24.64,54.2
2024-01-23 05:00:00,20.33,47.48,2.93,22.46,53.06
2024-01-23 06:00:00,20.57,33.71,2.25,22.1,54.44
2024-01-23 07:00:00,21.98,65.11,2.27,22.03,54.5
2024-01-23 08:00:00,20.57,47.43,2.46,23.69,54.45
2024-01-23 09:00:00,23.45,41.23,2.56,24.63,54.79
2024-01-23 10:00:00,21.82,33.12,2.28,24.11,54.24
2024-01-23 11:00:00,23.22,58.75,2.99,23.94,53.3
2024-01-23 12:00:00,22.79,43.53,2.31,24.43,54.13
2024-01-23 13:00:00,23.5,69.74,2.58,23.42,54.1
2024-01-23 14:00:00,20.34,51.47,2.59,23.57,54.52
2024-01-23 15:00:00,24.48,31.4,2.7,23.8,54.4
2024-01-23 16:00:00,21.96,61.93,2.15,23.4,53.47
2024-01-23 17:00:00,24.71,48.84,2.42,22.2,54.48
2024-01-23 18:00:00,21.76,64.12,2.18,22.17,53.34
2024-01-23 19:00:00,24.9,38.96,2.83,22.68,54.35
2024-01-23 20:00:00,21.3,31.06,2.45,23.2,54.28
2024-01-23 21:00:00,23.35,34.18,2.75,22.63,54.71
2024-01-23 22:00:00,21.69,43.94,2.35,24.79,53.1
2024-01-23 23:00:00,22.16,39.86,2.19,23.62,54.31
2024-01-24 00:00:00,21.95,36.28,2.17,24.66,54.87
2024-01-24 01:00:00,24.65,66.89,2.58,23.47,53.09
2024-01-24 02:00:00,23.73,46.1,2.25,24.31,54.45
2024-01-24 03:00:00,21.94,40.14,2.78,24.46,54.58
2024-01-24 04:00:00,24.04,61.08,2.78,24.6,53.44
2024-01-24 05:00:00,24.46,69.74,2.33,22.47,53.6
2024-01-24 06:00:00,22.29,32.4,2.7,24.76,53.81
2024-01-24 07:00:00,24.38,49.89,2.57,23.65,54.95
2024-01-24 08:00:00,21.57,62.38,2.36,23.13,54.48
2024-01-24 09:00:00,21.39,42.05,2.27,22.2,53.16
2024-01-24 10:00:00,23.48,67.6,2.45,24.28,54.82
2024-01-24 11:00:00,20.85,39.7,2.37,23.31,53.31
2024-01-24 12:00:00,20.7,66.02,2.86,22.22,54.54
2024-01-24 13:00:00,22.25,51.54,2.7,24.1,54.24
2024-01-24 14:00:00,21.75,68.59,2.47,24.82,53.4
2024-01-24 15:00:00,23.66,53.32,2.85,22.14,53.41
2024-01-24 16:00:00,21.88,35.29,2.25,22.97,53.37
2024-01-24 17:00:00,21.22,51.42,2.92,22.36,53.81
2024-01-24 18:00:00,21.64,50.38,2.64,23.73,54.56
2024-01-24 19:00:00,21.45,61.88,2.87,22.46,53.6
2024-01-24 20:00:00,20.81,67.9,2.75,24.24,54.66
2024-01-24 21:00:00,23.31,38.81,2.02,23.43,54.67
2024-01-24 22:00:00,20.37,67.11,2.44,22.72,54.38
2024-01-24 23:00:00,22.85,40.22,2.92,24.85,54.19
2024-01-25 00:00:00,20.48,52.72,2.39,24.51,54.03
2024-01-25 01:00:00,24.41,66.71,2.65,22.42,53.85
2024-01-25 02:00:00,23.08,57.62,2.59,23.03,53.12
2024-01-25 03:00:00,24.45,30.58,2.84,22.39,54.46
2024-01-25 04:00:00,20.18,56.94,2.43,22.4,54.93
2024-01-25 05:00:00,22.51,68.09,2.52,23.94,53.92
2024-01-25 06:00:00,24.23,56.22,2.26,23.16,54.14
2024-01-25 07:00:00,21.98,48.22,2.83,23.65,53.15
2024-01-25 08:00:00,24.73,53.59,2.04,24.01,54.65
2024-01-25 09:00:00,24.47,68.13,2.21,22.53,54.12
2024-01-25 10:00:00,24.31,47.0,2.93,24.04,53.87
2024-01-25 11:00:00,22.39,46.17,2.56,22.35,53.4
2024-01-25 12:00:00,23.11,64.4,2.22,24.62,53.12
2024-01-25 13:00:00,24.89,47.37,2.13,22.43,53.24
2024-01-25 14:00:00,23.58,45.26,2.06,24.37,54.06
2024-01-25 15:00:00,23.44,49.59,2.69,22.46,54.33
2024-01-25 16:00:00,21.52,65.33,2.26,24.41,54.57
2024-01-25 17:00:00,22.39,59.13,2.28,23.88,53.21
2024-01-25 18:00:00,20.41,54.21,2.77,24.56,53.87
2024-01-25 19:00:00,21.14,69.32,2.95,23.42,53.92
2024-01-25 20:00:00,22.29,54.32,2.62,23.02,54.38
2024-01-25 21:00:00,23.25,41.82,2.52,24.37,54.89
2024-01-25 22:00:00,23.7,57.34,2.55,22.51,53.11
2024-01-25 23:00:00,21.72,49.84,2.3,23.95,54.49
2024-01-26 00:00:00,21.03,38.35,2.31,22.44,54.76
2024-01-26 01:00:00,24.44,67.61,2.98,24.38,53.88
2024-01-26 02:00:00,24.78,64.13,3.0,24.21,54.46
2024-01-26 03:00:00,21.84,48.25,2.08,24.76,54.32
2024-01-26 04:00:00,22.81,42.83,2.21,24.32,54.42
2024-01-26 05:00:00,20.8,54.1,2.22,24.35,54.56
2024-01-26 06:00:00,23.14,48.82,2.05,23.38,54.14
2024-01-26 07:00:00,24.21,52.03,2.32,22.52,53.94
2024-01-26 08:00:00,22.75,56.32,2.23,24.91,54.83
2024-01-26 09:00:00,21.58,31.96,2.62,22.88,54.8
2024-01-26 10:00:00,20.05,66.19,2.65,22.29,54.73
2024-01-26 11:00:00,21.85,30.15,2.79,22.72,53.39
2024-01-26 12:00:00,23.58,48.75,2.47,23.67,53.58
2024-01-26 13:00:00,23.0,66.83,2.32,22.98,54.7
2024-01-26 14:00:00,24.54,49.39,2.5,22.28,54.58
2024-01-26 15:00:00,21.94,53.47,2.55,22.8,53.71
2024-01-26 16:00:00,20.44,40.4,2.01,24.35,54.1
2024-01-26 17:00:00,24.82,57.57,2.25,24.21,54.1
2024-01-26 18:00:00,21.9,32.32,2.74,22.04,53.34
2024-01-26 19:00:00,24.07,64.78,2.93,23.08,53.86
2024-01-26 20:00:00,23.51,46.97,2.66,24.43,54.44
2024-01-26 21:00:00,23.63,46.25,2.5,23.66,53.74
2024-01-26 22:00:00,22.22,32.61,2.09,23.46,54.05
2024-01-26 23:00:00,20.95,63.8,2.01,23.34,54.43
2024-01-27 00:00:00,24.01,48.71,2.9,23.6,54.48
2024-01-27 01:00:00,22.89,59.52,2.06,24.6,53.08
2024-01-27 02:00:00,22.76,37.08,2.01,24.22,54.1
2024-01-27 03:00:00,22.93,59.44,2.66,22.91,54.55
2024-01-27 04:00:00,20.2,42.07,2.18,22.77,54.2
2024-01-27 05:00:00,20.48,31.85,2.55,22.83,54.58
2024-01-27 06:00:00,22.28,46.08,2.42,22.9,53.57
2024-01-27 07:00:00,20.47,54.42,2.9,24.8,53.72
2024-01-27 08:00:00,24.32,68.8,2.39,24.91,53.44
2024-01-27 09:00:00,21.08,63.48,2.83,24.23,53.74
2024-01-27 10:00:00,24.85,31.61,2.86,24.27,54.33
2024-01-27 11:00:00,22.88,66.88,2.13,23.06,54.81
2024-01-27 12:00:00,23.2,39.11,2.89,24.22,53.27
2024-01-27 13:00:00,21.1,52.68,2.43,24.05,54.27
2024-01-27 14:00:00,20.37,55.29,3.0,24.55,53.69
2024-01-27 15:00:00,20.48,31.71,2.46,22.56,53.51
2024-01-27 16:00:00,20.11,51.9,2.57,24.92,53.17
2024-01-27 17:00:00,23.45,36.44,2.85,24.29,53.19
2024-01-27 18:00:00,22.78,62.15,2.01,23.28,54.45
2024-01-27 19:00:00,20.7,42.78,2.37,24.37,54.42
2024-01-27 20:00:00,20.04,69.59,2.04,22.47,53.6
2024-01-27 21:00:00,20.57,63.7,3.0,24.5,53.66
2024-01-27 22:00:00,24.18,54.69,2.23,24.33,54.46
2024-01-27 23:00:00,20.26,64.04,2.69,24.08,54.55
2024-01-28 00:00:00,24.84,52.29,2.82,24.9,53.93
2024-01-28 01:00:00,24.91,43.68,2.8,22.87,54.15
2024-01-28 02:00:00,20.51,62.85,2.24,22.68,54.28
2024-01-28 03:00:00,21.17,33.4,2.86,24.9,54.55
2024-01-28 04:00:00,24.77,44.76,2.48,24.57,53.91
2024-01-28 05:00:00,23.25,68.54,2.58,23.09,53.83
2024-01-28 06:00:00,21.9,50.66,2.53,24.25,54.96
2024-01-28 07:00:00,21.82,36.81,2.7,23.32,53.12
2024-01-28 08:00:00,22.78,58.74,2.93,24.17,53.99
2024-01-28 09:00:00,22.37,66.58,2.95,23.16,54.91
2024-01-28 10:00:00,21.0,65.5,2.48,24.96,54.04
2024-01-28 11:00:00,21.3,46.54,2.2,22.37,53.63
2024-01-28 12:00:00,23.19,56.33,2.9,23.08,54.65
2024-01-28 13:00:00,20.82,43.64,2.75,22.26,53.59
2024-01-28 14:00:00,23.18,35.01,2.38,24.17,53.21
2024-01-28 15:00:00,21.45,59.17,2.84,23.09,53.07
2024-01-28 16:00:00,24.7,38.58,2.62,22.51,53.27
2024-01-28 17:00:00,23.8,68.09,2.73,22.67,54.51
2024-01-28 18:00:00,23.39,68.8,2.36,23.08,54.05
2024-01-28 19:00:00,23.83,39.12,2.92,24.05,53.25
2024-01-28 20:00:00,22.9,31.57,2.28,24.05,53.76
2024-01-28 21:00:00,23.85,62.46,2.56,24.75,53.0
