time,temperature_2m,relativehumidity_2m,rain,soil_temperature_0_to_7cm,soil_moisture
2023-12-24 11:00:00,20.3,35.28,2.7,22.75,53.99
2023-12-24 12:00:00,24.05,58.54,2.04,22.36,53.89
2023-12-24 13:00:00,22.01,69.67,2.86,23.59,54.4
2023-12-24 14:00:00,22.49,35.39,2.17,23.99,53.89
2023-12-24 15:00:00,20.12,54.56,2.67,24.19,54.53
2023-12-24 16:00:00,22.93,34.86,2.91,24.96,53.0
2023-12-24 17:00:00,20.06,66.9,2.04,23.44,53.96
2023-12-24 18:00:00,23.02,35.78,2.45,24.93,54.83
2023-12-24 19:00:00,23.41,36.5,2.82,24.78,53.2
2023-12-24 20:00:00,23.02,50.78,2.31,24.95,54.66
2023-12-24 21:00:00,24.52,34.64,2.52,23.2,53.57
2023-12-24 22:00:00,20.74,45.71,2.25,22.41,53.38
2023-12-24 23:00:00,20.93,32.87,2.89,23.73,54.41
2023-12-25 00:00:00,24.3,30.31,2.39,22.17,53.78
2023-12-25 01:00:00,23.57,53.84,2.55,24.95,53.51
2023-12-25 02:00:00,22.17,60.88,2.13,24.48,54.17
2023-12-25 03:00:00,21.53,58.53,2.3,23.4,54.42
2023-12-25 04:00:00,23.78,48.34,2.59,23.35,53.58
2023-12-25 05:00:00,22.74,57.43,2.42,22.17,53.71
2023-12-25 06:00:00,20.03,46.66,2.28,24.76,54.61
2023-12-25 07:00:00,20.15,48.65,2.93,22.25,54.08
2023-12-25 08:00:00,23.99,30.09,2.14,24.5,53.81
2023-12-25 09:00:00,20.6,44.18,2.18,22.56,54.95
2023-12-25 10:00:00,21.11,38.69,2.53,23.31,54.17
2023-12-25 11:00:00,22.6,57.89,2.19,22.04,54.33
2023-12-25 12:00:00,20.31,44.14,2.8,24.94,53.26
2023-12-25 13:00:00,20.99,56.91,2.5,22.25,53.18
2023-12-25 14:00:00,22.47,46.86,2.69,22.43,53.03
2023-12-25 15:00:00,23.44,47.32,2.68,24.88,54.33
2023-12-25 16:00:00,23.51,32.39,2.6,22.14,53.52
2023-12-25 17:00:00,20.78,45.61,2.29,24.76,53.85
2023-12-25 18:00:00,21.47,59.16,2.47,23.96,53.75
2023-12-25 19:00:00,22.94,47.08,2.64,24.67,53.71
2023-12-25 20:00:00,20.2,62.4,2.44,23.03,54.56
2023-12-25 21:00:00,20.29,50.41,2.31,24.2,54.89
2023-12-25 22:00:00,22.21,33.86,2.38,23.57,54.91
2023-12-25 23:00:00,22.79,42.61,2.51,22.34,54.33
2023-12-26 00:00:00,20.86,49.29,2.7,23.76,53.63
2023-12-26 01:00:00,24.29,52.59,2.77,23.39,54.31
2023-12-26 02:00:00,20.47,53.84,2.62,23.68,54.49
2023-12-26 03:00:00,23.37,65.06,2.51,22.25,54.88
2023-12-26 04:00:00,24.82,43.99,2.69,24.36,53.88
2023-12-26 05:00:00,22.24,68.67,2.15,22.68,53.85
2023-12-26 06:00:00,24.93,37.06,2.52,22.69,54.33
2023-12-26 07:00:00,22.3,50.35,2.31,22.04,54.05
2023-12-26 08:00:00,24.24,33.64,2.22,22.21,54.89
2023-12-26 09:00:00,20.49,34.81,2.18,23.24,53.22
2023-12-26 10:00:00,24.21,61.32,2.43,23.41,54.2
2023-12-26 11:00:00,22.57,60.89,2.92,22.74,54.52
2023-12-26 12:00:00,23.05,34.74,2.95,23.28,54.92
2023-12-26 13:00:00,23.24,46.19,2.63,24.96,54.93
2023-12-26 14:00:00,24.64,51.13,2.89,23.65,53.02
2023-12-26 15:00:00,21.7,66.02,2.01,23.31,53.72
2023-12-26 16:00:00,24.2,45.66,2.44,23.7,53.07
2023-12-26 17:00:00,20.1,56.75,2.4,23.45,53.09
2023-12-26 18:00:00,21.06,54.34,2.01,23.71,54.71
2023-12-26 19:00:00,23.28,44.48,2.21,24.37,53.72
2023-12-26 20:00:00,20.26,45.61,2.22,22.74,53.68
2023-12-26 21:00:00,20.21,46.62,2.05,23.09,53.26
2023-12-26 22:00:00,24.77,51.56,2.92,22.57,53.28
2023-12-26 23:00:00,24.51,50.99,2.1,23.11,54.21
2023-12-27 00:00:00,20.5,47.43,2.17,23.05,54.2
2023-12-27 01:00:00,21.07,45.79,2.74,23.38,54.9
2023-12-27 02:00:00,22.58,62.84,2.09,24.96,53.62
2023-12-27 03:00:00,24.91,43.24,2.48,22.15,53.85
2023-12-27 04:00:00,22.52,58.1,2.12,22.92,53.44
2023-12-27 05:00:00,23.22,31.52,2.68,22.62,53.81
2023-12-27 06:00:00,20.87,41.57,2.83,23.84,53.52
2023-12-27 07:00:00,24.14,68.85,2.79,22.6,53.15
2023-12-27 08:00:00,23.6,41.54,2.62,23.84,54.36
2023-12-27 09:00:00,22.34,62.5,2.32,24.08,53.05
2023-12-27 10:00:00,23.17,59.87,2.88,22.01,54.63
2023-12-27 11:00:00,20.48,41.08,2.86,22.64,54.33
2023-12-27 12:00:00,24.08,34.91,2.82,24.0,53.06
2023-12-27 13:00:00,21.99,61.44,2.35,24.7,53.67
2023-12-27 14:00:00,24.01,48.3,2.6,23.39,54.81
2023-12-27 15:00:00,20.15,64.04,2.75,22.06,53.46
2023-12-27 16:00:00,20.84,64.33,2.59,22.69,53.24
2023-12-27 17:00:00,20.21,45.39,2.88,24.43,53.31
2023-12-27 18:00:00,20.96,33.82,2.25,23.78,53.59
2023-12-27 19:00:00,23.33,59.95,2.6,22.72,54.51
2023-12-27 20:00:00,24.47,53.75,2.18,22.08,54.02
2023-12-27 21:00:00,21.09,51.73,2.8,23.57,54.89
2023-12-27 22:00:00,23.23,56.73,2.95,22.67,53.97
2023-12-27 23:00:00,23.36,39.25,2.9,23.32,53.34
2023-12-28 00:00:00,22.56,52.29,2.97,24.09,53.28
2023-12-28 01:00:00,22.63,67.99,2.66,24.82,53.23
2023-12-28 02:00:00,20.04,46.36,2.56,22.55,54.84
2023-12-28 03:00:00,24.23,64.56,2.06,24.94,53.71
2023-12-28 04:00:00,22.32,41.21,2.81,23.27,54.97
2023-12-28 05:00:00,23.67,58.11,2.59,22.81,53.3
2023-12-28 06:00:00,22.57,50.59,2.66,24.94,53.92
2023-12-28 07:00:00,21.75,38.37,2.01,22.27,54.58
2023-12-28 08:00:00,22.05,63.01,2.95,24.54,53.84
2023-12-28 09:00:00,24.19,62.71,2.7,22.54,53.5
2023-12-28 10:00:00,20.5,49.01,2.97,22.04,54.84
2023-12-28 11:00:00,24.74,47.26,2.12,22.19,54.7
2023-12-28 12:00:00,24.7,42.68,2.99,24.82,53.04
2023-12-28 13:00:00,23.67,35.21,2.08,22.07,54.62
2023-12-28 14:00:00,22.05,54.91,2.74,22.13,53.82
2023-12-28 15:00:00,24.23,63.21,2.25,22.52,53.51
2023-12-28 16:00:00,23.34,60.95,2.62,23.44,53.18
2023-12-28 17:00:00,23.25,30.74,2.08,22.8,53.17
2023-12-28 18:00:00,23.61,54.55,2.69,24.45,54.11
2023-12-28 19:00:00,21.16,52.5,2.73,23.1,53.22
2023-12-28 20:00:00,22.73,50.33,2.57,23.85,54.61
2023-12-28 21:00:00,23.1,54.09,2.09,24.09,53.87
2023-12-28 22:00:00,22.65,35.41,2.35,22.61,53.37
2023-12-28 23:00:00,21.81,31.25,2.14,22.53,54.35
2023-12-29 00:00:00,20.01,49.88,2.68,23.94,54.23
2023-12-29 01:00:00,23.61,50.53,2.94,24.6,54.49
2023-12-29 02:00:00,20.64,50.13,2.38,22.5,54.01
2023-12-29 03:00:00,20.72,41.5,2.03,22.55,54.07
2023-12-29 04:00:00,23.86,30.32,2.86,22.72,53.43
2023-12-29 05:00:00,22.53,37.53,2.52,22.42,54.65
2023-12-29 06:00:00,23.09,39.44,2.92,23.51,53.27
2023-12-29 07:00:00,21.99,48.14,2.55,23.35,53.99
2023-12-29 08:00:00,23.04,47.24,2.11,23.17,53.58
2023-12-29 09:00:00,21.1,67.45,2.14,22.92,54.15
2023-12-29 10:00:00,20.35,69.06,2.25,24.97,54.03
2023-12-29 11:00:00,21.77,64.26,2.05,22.52,54.58
2023-12-29 12:00:00,23.18,65.07,2.21,23.92,54.45
2023-12-29 13:00:00,23.77,63.82,2.1,22.63,53.53
2023-12-29 14:00:00,23.64,58.91,2.21,23.16,53.01
2023-12-29 15:00:00,21.6,67.28,2.21,24.73,54.02
2023-12-29 16:00:00,21.72,42.54,2.76,23.25,54.35
2023-12-29 17:00:00,21.09,64.36,2.13,23.68,54.46
2023-12-29 18:00:00,24.61,35.23,2.99,23.38,54.79
2023-12-29 19:00:00,24.07,50.52,2.39,22.59,53.74
2023-12-29 20:00:00,21.94,35.89,2.76,23.99,53.39
2023-12-29 21:00:00,21.66,52.14,2.03,22.33,53.73
2023-12-29 22:00:00,21.08,31.0,2.45,24.62,53.51
2023-12-29 23:00:00,24.25,41.69,2.81,24.15,53.37
2023-12-30 00:00:00,23.01,48.44,2.64,24.41,53.87
2023-12-30 01:00:00,22.95,35.71,2.39,22.12,53.8
2023-12-30 02:00:00,20.49,61.19,2.2,22.69,54.51
2023-12-30 03:00:00,23.27,49.56,2.58,23.95,54.26
2023-12-30 04:00:00,24.47,57.69,2.78,23.67,53.82
2023-12-30 05:00:00,21.21,68.81,2.41,24.2,54.66
2023-12-30 06:00:00,24.52,36.64,2.43,24.66,54.57
2023-12-30 07:00:00,21.26,41.53,2.54,22.95,53.29
2023-12-30 08:00:00,22.93,51.13,2.23,24.08,54.46
2023-12-30 09:00:00,20.75,37.84,2.22,24.21,54.32
2023-12-30 10:00:00,23.68,69.83,2.32,22.44,54.43
2023-12-30 11:00:00,22.07,64.2,2.29,22.74,53.51
2023-12-30 12:00:00,20.97,56.79,2.63,22.29,54.1
2023-12-30 13:00:00,23.11,57.43,2.15,23.37,54.16
2023-12-30 14:00:00,20.12,51.14,2.06,22.34,54.5
2023-12-30 15:00:00,20.79,43.71,2.27,22.23,54.72
2023-12-30 16:00:00,22.78,64.19,2.62,24.45,54.66
2023-12-30 17:00:00,24.73,51.89,2.22,23.96,54.42
2023-12-30 18:00:00,22.77,58.64,2.13,22.41,54.97
2023-12-30 19:00:00,22.54,59.97,2.23,24.97,54.2
2023-12-30 20:00:00,22.88,47.44,2.5,22.35,53.86
2023-12-30 21:00:00,24.68,57.99,2.82,23.2,53.85
2023-12-30 22:00:00,23.31,54.95,2.34,24.35,53.01
2023-12-30 23:00:00,22.55,40.16,2.4,24.09,54.8
2023-12-31 00:00:00,24.12,54.41,2.47,24.03,54.39
2023-12-31 01:00:00,23.5,33.23,2.73,22.6,54.58
2023-12-31 02:00:00,20.91,67.47,2.82,23.53,53.59
2023-12-31 03:00:00,23.14,35.83,2.5,23.61,53.64
2023-12-31 04:00:00,23.91,42.23,2.8,22.49,54.46
2023-12-31 05:00:00,21.78,59.33,3.0,22.86,53.57
2023-12-31 06:00:00,22.14,57.67,2.02,23.93,53.56
2023-12-31 07:00:00,20.1,49.15,2.79,23.83,53.45
2023-12-31 08:00:00,22.44,66.33,2.44,23.55,54.63
2023-12-31 09:00:00,22.25,44.44,2.83,24.57,54.25
2023-12-31 10:00:00,22.55,60.47,2.81,24.57,54.23
2023-12-31 11:00:00,23.25,36.63,2.19,23.0,53.68
2023-12-31 12:00:00,24.2,61.33,2.92,22.33,53.8
2023-12-31 13:00:00,22.27,54.76,2.74,23.67,53.35
2023-12-31 14:00:00,20.35,42.3,2.05,23.23,54.52
2023-12-31 15:00:00,23.86,55.13,2.15,22.61,54.17
2023-12-31 16:00:00,20.32,57.0,2.72,23.1,54.91
2023-12-31 17:00:00,23.08,47.14,2.24,23.7,53.76
2023-12-31 18:00:00,21.87,50.23,2.66,24.0,54.98
2023-12-31 19:00:00,21.64,39.62,2.42,23.87,53.66
2023-12-31 20:00:00,22.07,37.82,2.46,24.19,53.18
2023-12-31 21:00:00,24.6,62.36,2.73,22.88,53.32
2023-12-31 22:00:00,24.52,64.74,2.54,22.27,54.9
2023-12-31 23:00:00,22.59,49.55,2.07,22.95,53.14
2024-01-01 00:00:00,20.43,47.84,2.75,22.87,54.38
2024-01-01 01:00:00,22.14,35.68,2.07,24.14,54.9
2024-01-01 02:00:00,23.63,66.55,2.94,23.96,54.34
2024-01-01 03:00:00,20.93,65.16,2.18,22.96,53.21
2024-01-01 04:00:00,21.53,68.55,2.8,24.72,53.96
2024-01-01 05:00:00,20.75,59.86,2.14,23.16,54.32
2024-01-01 06:00:00,23.39,57.25,2.46,22.57,54.14
2024-01-01 07:00:00,20.4,38.98,2.94,24.14,54.8
2024-01-01 08:00:00,20.76,31.26,2.19,23.8,53.61
2024-01-01 09:00:00,20.34,46.73,2.51,23.9,53.08
2024-01-01 10:00:00,22.07,46.74,2.62,22.55,54.01
2024-01-01 11:00:00,21.17,65.2,2.98,23.36,54.04
2024-01-01 12:00:00,23.65,66.9,2.45,23.49,53.99
2024-01-01 13:00:00,21.07,45.93,2.27,24.61,54.54
2024-01-01 14:00:00,20.85,55.82,2.86,24.74,54.29
2024-01-01 15:00:00,23.19,44.23,2.98,24.25,53.11
2024-01-01 16:00:00,24.13,46.21,2.31,23.5,54.29
2024-01-01 17:00:00,24.66,69.61,2.85,22.29,54.07
2024-01-01 18:00:00,22.87,67.52,2.15,23.69,54.77
2024-01-01 19:00:00,23.8,67.45,2.32,22.32,53.05
2024-01-01 20:00:00,22.72,63.43,2.38,24.51,53.35
2024-01-01 21:00:00,21.25,48.12,2.18,24.95,54.9
2024-01-01 22:00:00,21.02,31.45,2.27,22.25,54.79
2024-01-01 23:00:00,23.64,32.4,2.35,23.03,54.05
2024-01-02 00:00:00,24.24,35.63,2.89,24.18,54.14
2024-01-02 01:00:00,20.44,58.09,2.75,23.92,54.99
2024-01-02 02:00:00,20.32,68.15,2.31,24.09,54.54
2024-01-02 03:00:00,23.5,30.13,2.58,22.4,53.14
2024-01-02 04:00:00,24.56,67.39,2.52,24.06,54.79
2024-01-02 05:00:00,24.66,41.57,2.7,23.84,53.25
2024-01-02 06:00:00,21.55,55.08,2.72,23.13,54.33
2024-01-02 07:00:00,21.66,60.96,2.8,23.16,53.75
2024-01-02 08:00:00,24.21,56.75,2.33,23.72,54.96
2024-01-02 09:00:00,20.36,69.48,2.54,24.36,53.28
2024-01-02 10:00:00,24.59,36.13,2.28,23.54,54.53
2024-01-02 11:00:00,22.93,55.02,2.73,22.1,54.49
2024-01-02 12:00:00,24.05,68.85,2.7,24.46,53.71
2024-01-02 13:00:00,24.2,30.16,2.1,22.23,53.39
2024-01-02 14:00:00,20.94,31.13,2.63,22.93,53.29
2024-01-02 15:00:00,21.21,34.74,2.11,24.42,53.27
2024-01-02 16:00:00,24.19,38.2,2.41,22.71,53.3
2024-01-02 17:00:00,22.48,39.25,2.43,24.31,53.23
2024-01-02 18:00:00,22.0,44.86,2.49,23.39,54.99
2024-01-02 19:00:00,24.95,68.1,2.92,23.33,54.13
2024-01-02 20:00:00,23.45,39.39,2.24,22.48,53.53
2024-01-02 21:00:00,24.61,43.17,2.29,22.25,53.92
2024-01-02 22:00:00,22.76,47.68,2.58,23.36,53.09
2024-01-02 23:00:00,22.36,59.16,2.83,24.56,53.74
2024-01-03 00:00:00,24.13,39.15,2.45,23.88,53.68
2024-01-03 01:00:00,24.63,58.43,2.64,22.97,54.88
2024-01-03 02:00:00,22.88,37.06,2.17,24.06,54.76
2024-01-03 03:00:00,23.98,69.18,2.84,24.97,53.72
2024-01-03 04:00:00,24.54,51.53,2.68,24.7,53.99
2024-01-03 05:00:00,20.59,54.49,2.34,23.94,54.64
2024-01-03 06:00:00,20.96,37.95,2.76,22.22,54.68
2024-01-03 07:00:00,24.85,53.8,2.71,22.1,54.61
2024-01-03 08:00:00,23.01,48.28,2.14,24.28,54.91
2024-01-03 09:00:00,21.95,45.18,2.08,23.37,54.15
2024-01-03 10:00:00,23.27,62.64,2.22,24.7,54.03
2024-01-03 11:00:00,21.0,45.44,2.53,24.73,53.54
2024-01-03 12:00:00,22.87,46.48,2.88,24.86,53.06
2024-01-03 13:00:00,23.72,53.89,2.97,24.59,54.8
2024-01-03 14:00:00,20.05,59.7,2.67,22.56,54.07
2024-01-03 15:00:00,22.82,39.13,2.84,23.94,54.51
2024-01-03 16:00:00,24.4,38.41,2.98,23.0,53.36
2024-01-03 17:00:00,21.27,37.33,2.19,22.43,54.13
2024-01-03 18:00:00,22.11,42.48,2.92,23.85,53.15
2024-01-03 19:00:00,20.4,48.03,2.24,22.12,53.82
2024-01-03 20:00:00,21.48,64.88,2.44,22.11,53.73
2024-01-03 21:00:00,23.47,41.47,2.85,23.33,54.47
2024-01-03 22:00:00,22.13,47.38,2.16,22.72,54.92
2024-01-03 23:00:00,23.1,51.66,2.89,24.15,53.77
2024-01-04 00:00:00,22.35,37.68,2.64,22.21,53.97
2024-01-04 01:00:00,22.21,32.94,2.37,24.63,53.42
2024-01-04 02:00:00,23.78,57.11,2.03,22.14,54.41
2024-01-04 03:00:00,24.34,41.48,2.1,22.32,53.61
2024-01-04 04:00:00,22.63,64.75,2.33,23.75,53.92
2024-01-04 05:00:00,24.48,39.55,2.25,23.17,53.94
2024-01-04 06:00:00,24.59,39.1,2.54,24.62,54.67
2024-01-04 07:00:00,20.5,48.22,2.08,24.04,53.84
2024-01-04 08:00:00,22.37,45.64,2.47,24.41,53.81
2024-01-04 09:00:00,21.87,37.37,2.4,24.77,54.1
2024-01-04 10:00:00,23.39,55.09,2.9,23.43,53.31
2024-01-04 11:00:00,20.47,64.5,2.74,24.76,53.23
2024-01-04 12:00:00,20.72,32.24,2.2,24.17,54.15
2024-01-04 13:00:00,21.79,35.78,2.6,24.97,53.31
2024-01-04 14:00:00,21.46,50.39,2.29,24.52,54.91
2024-01-04 15:00:00,20.4,33.76,2.83,22.08,53.79
2024-01-04 16:00:00,20.4,51.78,2.18,23.0,54.19
2024-01-04 17:00:00,22.73,50.15,2.25,22.99,53.94
2024-01-04 18:00:00,23.78,47.03,2.92,22.05,53.58
2024-01-04 19:00:00,20.49,38.1,2.68,22.93,54.2
2024-01-04 20:00:00,23.05,54.76,2.54,24.5,54.45
2024-01-04 21:00:00,24.15,66.01,2.47,23.29,53.66
2024-01-04 22:00:00,24.51,35.56,2.65,22.58,54.31
2024-01-04 23:00:00,22.77,63.32,2.63,22.61,54.48
2024-01-05 00:00:00,22.09,47.58,2.74,23.11,54.91
2024-01-05 01:00:00,20.46,68.15,2.03,23.13,53.33
2024-01-05 02:00:00,24.24,53.05,2.63,22.48,53.73
2024-01-05 03:00:00,22.5,49.08,2.55,22.56,53.64
2024-01-05 04:00:00,24.85,30.85,2.03,23.84,54.52
2024-01-05 05:00:00,24.18,54.51,2.7,23.77,54.51
2024-01-05 06:00:00,24.3,42.38,2.84,24.9,54.92
2024-01-05 07:00:00,24.4,35.8,2.33,24.72,53.87
2024-01-05 08:00:00,24.41,51.11,2.87,22.28,53.58
2024-01-05 09:00:00,23.86,56.59,2.32,24.75,54.15
2024-01-05 10:00:00,24.26,37.15,2.43,24.74,54.27
2024-01-05 11:00:00,24.66,45.11,2.2,22.13,53.45
2024-01-05 12:00:00,22.23,38.79,2.4,22.9,54.84
2024-01-05 13:00:00,22.4,42.44,2.03,22.64,54.55
2024-01-05 14:00:00,20.03,68.1,2.91,24.36,54.74
2024-01-05 15:00:00,20.17,46.12,2.03,22.66,54.67
2024-01-05 16:00:00,24.78,44.93,2.45,23.9,53.73
2024-01-05 17:00:00,20.69,66.46,2.48,23.62,53.8
2024-01-05 18:00:00,24.39,49.91,2.84,23.46,54.88
2024-01-05 19:00:00,23.9,69.37,2.89,23.35,53.67
2024-01-05 20:00:00,20.28,46.28,2.69,22.75,53.65
2024-01-05 21:00:00,23.37,62.37,2.02,24.81,54.08
2024-01-05 22:00:00,24.92,34.24,2.29,24.93,54.16
2024-01-05 23:00:00,24.44,46.05,2.04,23.86,53.78
2024-01-06 00:00:00,22.62,55.07,2.06,23.26,54.51
2024-01-06 01:00:00,21.45,33.1,2.41,24.57,53.25
2024-01-06 02:00:00,20.32,57.39,2.37,22.39,54.16
2024-01-06 03:00:00,20.82,54.49,2.94,24.22,53.23
2024-01-06 04:00:00,24.99,32.15,2.43,24.38,53.42
2024-01-06 05:00:00,23.26,43.93,2.22,22.83,53.24
2024-01-06 06:00:00,20.73,44.05,2.49,24.37,53.98
2024-01-06 07:00:00,22.72,57.78,3.0,24.73,54.13
2024-01-06 08:00:00,22.76,35.31,2.86,24.97,53.63
2024-01-06 09:00:00,21.15,57.79,2.4,24.97,54.15
2024-01-06 10:00:00,22.74,39.1,2.4,23.48,53.08
2024-01-06 11:00:00,23.73,68.12,2.99,24.94,53.97
2024-01-06 12:00:00,24.22,66.7,2.18,24.56,54.83
2024-01-06 13:00:00,20.88,45.93,2.66,24.85,54.36
2024-01-06 14:00:00,24.97,52.69,2.68,24.34,53.98
2024-01-06 15:00:00,20.4,62.08,2.78,23.91,53.8
2024-01-06 16:00:00,20.14,64.5,2.33,24.21,53.33
2024-01-06 17:00:00,24.67,64.84,2.2,23.19,54.38
2024-01-06 18:00:00,20.68,62.06,2.17,24.86,53.15
2024-01-06 19:00:00,24.0,50.22,2.5,24.97,54.81
2024-01-06 20:00:00,24.35,40.61,2.85,23.06,53.88
2024-01-06 21:00:00,22.74,32.46,2.95,22.91,53.06
2024-01-06 22:00:00,23.24,39.98,2.64,22.12,53.61
2024-01-06 23:00:00,20.54,60.16,2.17,23.54,54.7
2024-01-07 00:00:00,20.45,67.76,2.46,22.78,53.42
2024-01-07 01:00:00,24.3,36.07,3.0,24.39,53.84
2024-01-07 02:00:00,24.5,42.65,2.27,23.07,54.19
2024-01-07 03:00:00,23.19,60.84,2.83,22.7,53.5
2024-01-07 04:00:00,21.7,38.48,2.65,24.1,53.54
2024-01-07 05:00:00,23.7,37.62,2.98,22.4,54.12
2024-01-07 06:00:00,21.09,52.07,2.43,24.47,53.01
2024-01-07 07:00:00,21.38,59.54,2.12,23.35,54.98
2024-01-07 08:00:00,22.9,32.69,2.92,22.51,54.44
2024-01-07 09:00:00,23.48,67.07,2.81,22.03,53.18
2024-01-07 10:00:00,21.34,45.84,2.3,23.11,53.36
2024-01-07 11:00:00,22.23,42.57,2.26,23.79,53.81
2024-01-07 12:00:00,23.42,48.84,2.84,22.74,54.25
2024-01-07 13:00:00,22.61,63.86,2.89,23.24,54.68
2024-01-07 14:00:00,22.6,59.38,2.73,24.32,54.64
2024-01-07 15:00:00,22.52,55.76,2.51,22.48,54.66
2024-01-07 16:00:00,22.94,63.29,2.1,23.2,54.27
2024-01-07 17:00:00,24.08,40.9,2.09,24.44,53.35
2024-01-07 18:00:00,23.57,41.06,2.33,23.37,54.97
2024-01-07 19:00:00,23.23,69.7,2.62,24.06,54.28
2024-01-07 20:00:00,24.63,41.86,2.48,22.47,54.93
2024-01-07 21:00:00,23.02,64.23,2.67,23.04,54.89
2024-01-07 22:00:00,23.8,64.01,2.26,23.16,54.68
2024-01-07 23:00:00,20.67,32.66,2.15,24.89,53.6
2024-01-08 00:00:00,22.02,57.24,2.66,24.65,53.38
2024-01-08 01:00:00,22.56,40.46,2.34,22.57,53.55
2024-01-08 02:00:00,24.21,54.71,2.69,24.31,53.39
2024-01-08 03:00:00,20.98,44.56,2.41,22.26,53.99
2024-01-08 04:00:00,23.63,54.15,2.7,24.15,54.59
2024-01-08 05:00:00,24.8,68.32,2.93,23.77,54.54
2024-01-08 06:00:00,22.96,66.08,2.28,24.02,53.18
2024-01-08 07:00:00,21.43,40.02,2.56,23.52,54.66
2024-01-08 08:00:00,20.38,31.79,2.48,24.42,53.64
2024-01-08 09:00:00,23.33,41.79,2.09,24.97,54.91
2024-01-08 10:00:00,22.54,32.07,2.82,22.33,54.34
2024-01-08 11:00:00,22.61,57.12,2.88,24.24,54.85
2024-01-08 12:00:00,20.96,54.85,2.21,24.1,53.87
2024-01-08 13:00:00,24.49,68.75,2.89,24.85,54.84
2024-01-08 14:00:00,20.66,62.06,2.69,24.62,53.02
2024-01-08 15:00:00,21.15,39.15,2.12,23.19,54.59
2024-01-08 16:00:00,22.05,51.79,2.72,24.69,53.45
2024-01-08 17:00:00,22.87,49.14,2.51,22.46,53.44
2024-01-08 18:00:00,20.94,37.99,2.58,23.18,54.32
2024-01-08 19:00:00,24.68,66.0,2.99,22.14,54.04
2024-01-08 20:00:00,20.32,61.35,2.77,22.0,54.68
2024-01-08 21:00:00,22.16,44.18,2.44,24.71,54.51
2024-01-08 22:00:00,23.82,49.77,2.05,24.7,54.38
2024-01-08 23:00:00,22.42,45.33,2.2,23.15,53.67
2024-01-09 00:00:00,20.05,32.87,2.77,24.06,54.24
2024-01-09 01:00:00,23.95,61.48,2.9,24.32,54.16
2024-01-09 02:00:00,23.53,67.31,2.57,23.92,54.31
2024-01-09 03:00:00,20.08,54.27,2.13,23.98,53.97
2024-01-09 04:00:00,21.66,31.37,2.33,23.6,53.61
2024-01-09 05:00:00,22.16,47.77,2.89,22.9,53.85
2024-01-09 06:00:00,20.24,55.78,2.27,24.79,54.51
2024-01-09 07:00:00,23.82,30.75,2.54,22.7,53.58
2024-01-09 08:00:00,22.79,45.74,2.34,24.17,53.51
2024-01-09 09:00:00,21.71,35.04,2.39,23.24,54.17
2024-01-09 10:00:00,20.9,40.22,2.69,24.86,54.92
2024-01-09 11:00:00,24.5,33.93,2.41,23.54,54.26
2024-01-09 12:00:00,21.52,36.45,2.28,23.93,54.67
2024-01-09 13:00:00,22.84,53.76,2.65,22.71,53.59
2024-01-09 14:00:00,22.74,40.3,2.54,23.8,53.72
2024-01-09 15:00:00,23.84,55.04,2.39,24.56,55.0
2024-01-09 16:00:00,24.97,38.47,2.27,22.34,54.32
2024-01-09 17:00:00,20.25,49.14,2.04,23.95,53.23
2024-01-09 18:00:00,23.35,47.65,2.85,24.68,54.7
2024-01-09 19:00:00,22.29,34.5,2.6,22.97,54.32
2024-01-09 20:00:00,20.08,47.14,2.4,22.02,53.3
2024-01-09 21:00:00,23.0,62.13,2.52,23.86,53.35
2024-01-09 22:00:00,21.14,47.91,2.66,23.13,54.1
2024-01-09 23:00:00,23.08,46.24,2.83,23.13,54.3
2024-01-10 00:00:00,24.62,31.58,2.36,24.46,54.41
2024-01-10 01:00:00,23.59,46.7,2.39,22.2,54.05
2024-01-10 02:00:00,24.17,45.32,2.32,24.01,53.52
2024-01-10 03:00:00,20.9,62.02,2.71,22.81,53.63
2024-01-10 04:00:00,20.71,39.1,2.41,22.96,53.96
2024-01-10 05:00:00,21.52,44.65,2.65,22.71,53.8
2024-01-10 06:00:00,22.8,68.53,2.44,22.1,53.28
2024-01-10 07:00:00,22.2,37.65,2.27,24.73,54.7
2024-01-10 08:00:00,24.7,46.59,2.09,22.05,54.29
2024-01-10 09:00:00,23.13,61.69,2.38,22.06,53.16
2024-01-10 10:00:00,21.71,66.71,2.02,22.19,54.37
2024-01-10 11:00:00,23.53,55.27,2.06,22.33,53.76
2024-01-10 12:00:00,24.42,43.98,2.43,24.61,54.35
2024-01-10 13:00:00,22.94,58.51,2.59,23.75,54.84
2024-01-10 14:00:00,22.45,35.16,2.44,23.1,53.43
2024-01-10 15:00:00,22.69,47.78,2.18,23.59,53.83
2024-01-10 16:00:00,24.61,50.91,2.55,22.04,54.14
2024-01-10 17:00:00,23.14,38.98,2.25,23.63,54.96
2024-01-10 18:00:00,21.15,36.76,2.5,24.52,54.69
2024-01-10 19:00:00,23.59,58.56,2.34,24.44,54.78
2024-01-10 20:00:00,22.27,67.89,2.05,22.37,53.77
2024-01-10 21:00:00,23.53,44.03,2.85,23.11,53.24
2024-01-10 22:00:00,22.14,33.76,2.78,24.04,53.34
2024-01-10 23:00:00,23.75,68.0,2.54,23.52,53.7
2024-01-11 00:00:00,24.99,33.86,2.13,22.55,53.89
